abstract_sku,concrete_sku,name.de_DE,name.en_US,description.de_DE,description.en_US,is_searchable.de_DE,is_searchable.en_US,bundled,is_quantity_splittable,attribute_key_1,value_1,attribute_key_1.de_DE,value_1.de_DE,attribute_key_1.en_US,value_1.en_US,attribute_key_2,value_2,attribute_key_2.de_DE,value_2.de_DE,attribute_key_2.en_US,value_2.en_US
M21903,421768,"MAUL Kugelschreiberständer 4393090 10,6x13,8x11,2cm Kunststoff schwarz","MAUL ballpoint pen stand 4393090 10.6x13.8x11.2 cm, plastic, black","Modernes Design. Für Schalter und Büros mit Publikumsverkehr, in Banken und Behörden. Sicherer Stand. Dokumentenechte Mine. Aufschrauben auf Tischplatten möglich.<p>* Maße: 10,8 x 4 x 11,2 cm (B x H x T) * mit Anbindung für Stift * Länge der Anbindung: 40 cm * dokumentenecht * 1 Stifthalterung * Werkstoff: Kunststoff * Material der Anbindung: Metall","Modern design. For desks and offices with public traffic, in banks and public agencies. Secure stand. Waterproof refill. Unscrewing possible on table plates.<p>* Dimensions: 10.8 x 4 x 11.2 cm (W x H x D) * with connection for pen * Length of the connection: 40 cm * waterproof * 1 pen holder * material: plastic * connection material: metal",1,1,,,,,,,,,,,,,,
M22230,422524,USB-Stick clip/me CM04LY000 4GB 2.0 Sunflower Yellow,"USB stick clip/me CM04LY000 4GB 2.0, sunflower yellow","Inkl. der gesetzlichen Pauschalabgaben.<p>* Maße: 12,5 x 3,3 x 32 mm (B x H x T)  * Typbezeichnung der USB-Version: USB 2.0 * Systemanforderung: Windows® 2000, XP, Vista, 7, 8, Mac 9, Linux 2.4.0  * Kapazität des Speichers (unkomprimiert): 4 Gbyte * max. Schreibgeschwindigkeit: 4 Mbyte/s * max. Lesegeschwindigkeit: 14 Mbyte/s","Including the legal flat-rate charges.<p>* Dimensions: 12.5 x 3.3 x 32 mm (W x H x D) * Type designation of the USB version: USB 2.0 * System requirement: Windows® 2000, XP, Vista, 7, 8, Mac 9, Linux 2.4.0  * Storage capacity (uncompressed): 4 Gbyte * max. write speed: 4 Mbyte/s * max. reading speed: 14 Mbyte/s",1,1,,,,,,,,,,,,,,
M22293,423383,Soennecken Notizblock 1118 DIN A4  60g kariert 50Blatt weiß,"Soennecken notepad 1118 DIN A4 60 g, checkered, 50 sheets, white","Soennecken Star - dieses Papier hält, was der Name verspricht. Das Premiumpapier sorgt durch seine Oberfläche für exzellente Druckergebnisse mit gestochen scharfen Kontrasten. Professionelle Laufeigenschaften auf allen Bürogeräten. Die Papiere werden entsprechend den DIN Normen ISO 9001, 14001 produziert.<p>* Grammatur: 80 g/m² * elementar chlorfrei gebleicht * beidseitig bedruckbar * Laserdrucker, Inkjetdrucker, Kopierer, Faxgeräte * Farbe: hochweiß * 500 Bl./Pack.","Soennecken Star - this paper contains what the name promises. The premium paper ensures excellent printing results with engraved sharp contrasts thanks to its surface. Professional running characteristics on all office devices. The papers are produced in accordance with DIN norms ISO 9001, 14001.<p>* Weighting: 80 g/m² * primarily bleached chlorine-free * inscribable on both sides * laser printer, inkjet printer, copier, fax devices * color: white * 500 sheets/pack.",1,1,,,,,,,,,,,,,,
M22410,422741,Soennecken Kopierpapier Star 5235 DIN A4 80g weiß 500 Bl./Pack.,"Soennecken copy paper Star 5235 DIN A4 80 g, white, 500 sheets/pack.","Soennecken Star - dieses Papier hält, was der Name verspricht. Das Premiumpapier sorgt durch seine Oberfläche für exzellente Druckergebnisse mit gestochen scharfen Kontrasten. Professionelle Laufeigenschaften auf allen Bürogeräten. Die Papiere werden entsprechend den DIN Normen ISO 9001, 14001 produziert.<p>* Grammatur: 80 g/m² * elementar chlorfrei gebleicht * beidseitig bedruckbar * Laserdrucker, Inkjetdrucker, Kopierer, Faxgeräte * Farbe: hochweiß * 500 Bl./Pack.","Soennecken Star - this paper contains what the name promises. The premium paper ensures excellent printing results with engraved sharp contrasts thanks to its surface. Professional running characteristics on all office devices. The papers are produced in accordance with DIN norms ISO 9001, 14001.<p>* Weighting: 80 g/m² * primarily bleached chlorine-free * inscribable on both sides * laser printer, inkjet printer, copier, fax devices * color: white * 500 sheets/pack.",1,1,,,,,,,,,,,,,,
M22432,422780,Soennecken Kopierpapier Standard 5555 DIN A4 80g weiß 500 Bl./Pack.,"Soennecken copy paper Star 5555 DIN A4 80 g, white, 500 sheets/pack.","Soennecken Standard - die bewährte und gute Qualität für die tägliche Kommunikation. Sehr gute Laufeigenschaft auf allen modernen Bürogeräten. Die Papiere werden entsprechend den DIN Normen ISO 9001 und 14001 produziert.<p>* Grammatur: 80 g/m² * holzfrei, elementar chlorfrei gebleicht * beidseitig bedruckbar * Laserdrucker, Inkjetdrucker, Kopierer, Faxgeräte * Farbe: weiß * 500 Bl./Pack.","Soennecken Standard - proven and good quality for daily communication. Very good running characteristics on all modern office devices. The papers are produced in accordance with the DIN norms ISO 9001, 14001.<p>* Weighting: 80 g/m² * wood-free, primarily bleached chlorine-free * inscribable on both sides * laser printer, inkjet printer, copier, fax devices * color: white * 500 sheets/pack.",1,1,,,,,,,,,,,,,,
M22484,422855,"Soennecken Feinmine 3016 0,5mm HB 12 St./Pack.",Soennecken fine refill 3016 0.5 mm HB 12 pieces/pack.,Für alle gängigen Druckbleistifte. Besonders bruchfeste und gleitfähige Polymerminen.<p>* Bezeichnung der Härte: HB * Schreibfarbe der Mine: schwarz * 12 St./Pack.,For all common mechanical pencils. Particularly break-proof and slidable polymer refills.<p>* Designation of hardness: HB * color of the shaft: black * 12 pieces/pack,1,1,,,,,,,,,,,,,,
M22682,423237,Soennecken Flipchart 1134 68x105cm Dreibeinstativ grau,Soennecken flipchart 1134 68x105 cm tripod gray,Trocken abwaschbare Oberfläche. Mit Schnellwechselhalterung.<p>* Maße: 68 x 105 cm (B x H) * Gesamthöhe: 180 cm * höhenverstellbar * Tafel beschreibbar * Tafel magnethaftend * mit Ablageschale * Typbezeichnung der Stativform: Dreibeinstativ * Ausführung des Fußes: Dreiarmfuß * Masse: 11 kg * Farbe des Gestells: grau,Surface wipeable dry. With quick-change mount.<p>* Dimensions: 68 x 105 cm (W x H) * Overall height: 180 cm * height-adjustable * panel inscribable * panel magnetic * with storage tray * type designation of the supporting design: Tripod * design of the feet: Three-arm foot * Mass: 11 kg * color of the substructure: gray,1,1,,,,,,,,,,,,,,
M23432,424372,"Schneider Druckkugelschreiber K20 ICY COLOURS 132003 M 0,6mm blau","Schneider retractable ballpoint pen K20 ICY COLOURS M 132003 0.6 mm, blue","In Transparent-Farbtönen mit leicht gewölbtem Korpus.<p>* Strichstärke: 0,5 mm * Typbezeichnung der Mine: Slider 774 * Mine auswechselbar * Druckmechanik * dokumentenecht * Ausführung der Griffzone: rund * Material der Spitze: Edelstahl",In transparent color tones with lightly curved body.<p>* Line width: 0.5 mm * type designation of the refill: Slider 774 * refill exchangeable * printing mechanism * waterproof * design of the grip zone: round * tip material: stainless steel,1,1,,,,,,,,,,,,,,
M23436,424384,"Schneider Druckkugelschreiber LOOX 135503 M 0,6mm Druckmechanik bl","Schneider retractable ballpoint pen LOOX 135503 M 0.6 mm printing mechanism, blue","In Transparent-Farbtönen mit leicht gewölbtem Korpus.<p>* Strichstärke: 0,5 mm * Typbezeichnung der Mine: Slider 774 * Mine auswechselbar * Druckmechanik * dokumentenecht * Ausführung der Griffzone: rund * Material der Spitze: Edelstahl",In transparent color tones with lightly curved body.<p>* Line width: 0.5 mm * type designation of the refill: Slider 774 * refill exchangeable * printing mechanism * waterproof * design of the grip zone: round * tip material: stainless steel,1,1,,,,,,,,,,,,,,
M23441,424400,"Schneider Kugelschreiber Slider 151201 XB 1,4mm Kappenmodell sw","Schneider ballpoint pen Slider 151201 XB 1.4 mm cap model, black","Kugelschreiber Slider - Der ultraschnelle Gleiter. Leichtschreiber mit innovativer ViscoGlide®-Technologie für sofortiges Anschreiben und eine intensive Schrift. Kunststoffschaft mit gummierter Soft-Grip-Zone. Trocknet auch ohne die umsteckbare Kappe nicht ein. Schreibfarbe schwarz ist wasserfest und dokumentenecht (ISO 12757-2).<p>* Strichstärke: 0,7 mm * Kappenmodell * dokumentenecht * Ausführung der Griffzone: gummiert",Slider ballpoint pen - The ultra-fast glider. Lightweight writer with innovative ViscoGlide® technology for instant and intensive writing. Plastic shaft with rubberized soft-grip zone. Does not dry out even if the turnable cap is not on. Black writing color is watertight and waterproof (ISO 12757-2).<p>* Line width: 0.7 mm * cap model * waterproof * design of the grip zone: rubberized,1,1,,,,,,,,,,,,,,
M23444,424409,"Schneider Fineliner Xpress 190001 S 0,8mm schwarz","Schneider Fineliner Xpress 190001 S 0.8 mm, black","Fineliner XPRESS. Kann aufgrund der Cap-Off-Tinte mehrere Tage offen liegen (z. B. über das Wochenende) ohne einzutrocknen. Optisch und haptisch ansprechender Fineliner zum Schreiben und Zeichnen. Für ein komfortables und ausdrucksstarkes Schreibvergnügen. Vollflächig gummierter Schaft. Kappe mit Metallclip.<p>* Strichstärke: 0,8 mm * Rundspitze * Tinte auf Wasserbasis * kann einige Tage offen liegen bleiben ohne einzutrocknen * Ausführung der Griffzone: gummiert * dokumentenecht * lichtbeständig * wasserfest * Material der Spitze: Metall",Fineliner XPRESS. Can be left for days (e.g. over the weekend) without drying out thanks to the cap-off ink. Optically and visually appealing Fineliner for writing and drawing. For comfortable and expressive writing enjoyment. Fully rubberized shaft. Cap with metal clip.<p>* Line width; 0.8 mm * round tip * water-based ink * can be left open for several days without drying out * design of the grip zone: rubberized * waterproof * light-resistant * watertight * tip material: metal,1,1,,,,,,,,,,,,,,
M23450,424430,"Schneider Kugelschreiber Slider Edge 152201 0,7mm Kappenmodell sw","Schneider ballpoint pen Slider Edge 152201 0.7 mm cap model, black","Kugelschreiber mit Viscoglide®-Technologie für außergewöhnlich leichtes und gleitendes Schreiben. Der großzügig gummierte Schaft im Dreikant-Profil sorgt für eine entspannte und sichere Schreibhaltung ohne die Hand zu ermüden. Die Kappe ist umsteckbar. Die verschleißfeste Edelstahlspitze garantiert, dass der große Tintenvorrat dauerhaft und sauber bis zum Schluss genutzt werden kann. Die Schrift trocknet schnell - auch auf glattem Papier - und bleibt selbst bei anschließendem Markieren mit Textmarkern wischfest.<p>* Strichstärke: 0,7 mm * Kappenmodell * dokumentenecht * Ausführung der Griffzone: gummiert, dreikant","Ballpoint pen with Viscoglide® technology for exceptionally easy and flowing writing. The generous, rubberized shaft with a three-edged profile ensures a relaxed and secure writing posture without tiring the hand. The cap can be reversed. The wear-resistant stainless steel tip guarantees that the large ink supply can be used long-lasting and cleanly until closure. The writing dries fast - even on smooth paper - and remains smudge-proof even with subsequent marking by text markers.<p>* Line width: 0.7 mm * cap model * waterproof * design of the grip zone: rubberized, three-edged",1,1,,,,,,,,,,,,,,
M23451,424431,"Schneider Kugelschreiber Slider Edge 152202 0,7mm Kappenmodell rt","Schneider ballpoint pen Slider Edge 152202 0.7 mm cap model, red","Kugelschreiber mit Viscoglide®-Technologie für außergewöhnlich leichtes und gleitendes Schreiben. Der großzügig gummierte Schaft im Dreikant-Profil sorgt für eine entspannte und sichere Schreibhaltung ohne die Hand zu ermüden. Die Kappe ist umsteckbar. Die verschleißfeste Edelstahlspitze garantiert, dass der große Tintenvorrat dauerhaft und sauber bis zum Schluss genutzt werden kann. Die Schrift trocknet schnell - auch auf glattem Papier - und bleibt selbst bei anschließendem Markieren mit Textmarkern wischfest.<p>* Strichstärke: 0,7 mm * Kappenmodell * Ausführung der Griffzone: gummiert, dreikant","Ballpoint pen with Viscoglide® technology for exceptionally easy and flowing writing. The generous, rubberized shaft with a three-edged profile ensures a relaxed and secure writing posture without tiring the hand. The cap can be reversed. The wear-resistant stainless steel tip guarantees that the large ink supply can be used long-lasting and cleanly until closure. The writing dries fast - even on smooth paper - and remains smudge-proof even with subsequent marking by text markers.<p>* Line width: 0.7 mm * cap model * design of the grip zone: rubberized, three-edged",1,1,,,,,,,,,,,,,,
M23455,424447,"Schneider Tintenroller Xtra 823 8233 0,3mm Kappenmodell blau","Schneider ballpoint pen Xtra 823 8233 0.3 mm cap model, blue","Perfekt dosierter Tintenfluss durch Reglertechnik. Kann aufgrund der Cap-Off-Tinte mehrere Tage offen liegen (z. B. über das Wochenende), ohne einzutrocknen.<p>* Strichstärke: 0,3 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: Tinte * Mine auswechselbar * Kappenmodell * Ausführung der Griffzone: gummiert * dokumentenecht * Material der Spitze: Edelstahl",Perfectly dosed ink flow thanks to regulator technology. Can be left for days (e.g. over the weekend) without drying out thanks to the cap-off ink.<p>* Line width: 0.3 mm * chisel tip * designation of the writing fluid: ink * refill exchangeable * cap model * design of the grip zone: rubberized * waterproof * tip material: stainless steel,1,1,,,,,,,,,,,,,,
M23456,424449,"Schneider Kugelschreiber HAPTIFY 135301 M 0,5mm schwarz","Schneider ballpoint pen HAPTIFY 135301 M 0.5 mm, black","Für eine ideale Haltung der Hand. Sein modernes Design hebt sich vom Durchschnitt ab. Mit revolutionärer ViscoGlide®-Technology.<p>* Strichstärke: 0,5 mm * Typbezeichnung der Strichstärke: M * Schreibfarbe: schwarz * Typbezeichnung der Mine: Slider 757 * Mine auswechselbar * Druckmechanik * dokumentenecht * Ausführung der Griffzone: ergonomisch, dreikant, gummiert * Material der Spitze: Edelstahl","For ideal placement in the hand. Its modern design raises it above the average. With revolutionary ViscoGlide® technology.<p>* Line width: 0.5 mm * type designation of the line width: M * writing color: black * type designation of the refill: Slider 757 * refill exchangeable * printing mechanism * waterproof * design of the grip zone: ergonomic, three-edged, rubberized * tip material: stainless steel",1,1,,,,,,,,,,,,,,
M23459,424463,Schneider Kugelschreiber Slider XB 50-151277 blau 6 St./Pack.,"Schneider ballpoint pen Slider XB 50-151277 blue, 6 pieces/pack.","Kugelschreiber Slider - Der ultraschnelle Gleiter. Leichtschreiber mit innovativer ViscoGlide®-Technologie für sofortiges Anschreiben und eine intensive Schrift. Trocknet auch ohne die umsteckbare Kappe nicht ein.<p>* Strichstärke: 0,7 mm * Typbezeichnung der Mine: Standard Mine * Kappenmodell * Ausführung der Griffzone: gummiert * inkl. Schneider Durckkugelschreiber Slider * 6 St./Pack.",Slider ballpoint pen - The ultra-fast glider. Lightweight writer with innovative ViscoGlide® technology for instant and intensive writing. Does not dry out even if the turnable cap is not on.<p>* Line width: 0.7 mm * type designation of the refill: standard refill * cap model * design of the grip zone: rubberized * including Schneider Slider retractable ballpoint pen * 6 pieces/pack.,1,1,,,,,,,,,,,,,,
M23460,424464,"Schneider Mehrfarbkugelschreiber 7115 XB 0,6mm Druckmechanik Metall","Schneider multi-color ballpoint pen 7115 XB 0.6 mm, metal retractable ballpoint pen","Minentyp: Schneider-Mine 56. Anzahl der Minen: 4 Minen.<p>* Strichstärke: 0,6 mm * rot, blau, grün, schwarz * Typbezeichnung der Mine: 56 * Mine auswechselbar * Druckmechanik * dokumentenecht * Material des Schaftes: Metall * Farbe des Schaftes: silber * 4 Minen","Refill type: Schneider refill 56. Number of refills; 4 refills.<p>* Line width: 0.6 mm * red, blue, green, black * Type designation of the refill: 56 * refill can be exchanged * pressure mechanism * waterproof * material of the shaft: Metal * color of the shaft: silver * 4 refills",1,1,,,,,,,,,,,,,,
M23461,424466,edding Permanentmarker No.1 4-1002 1-5mm Keilspitze nachfüllbar rt,"edding permanent marker No.1 4-1002 1-5 mm chisel tip, refillable, red","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1-5 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","For labeling, painting, marking of nearly all materials, such as metal, glass, or plastic.<p>* Line width: 1-5 mm * chisel tip * designation of the writing fluid: permanent, low-odor ink, xylol- and toluene-free * tip replaceable * light-resistant * fast-drying * watertight * refillable",1,1,,,,,,,,,,,,,,
