abstract_sku,old_sku,concrete_sku,name.de_DE,name.en_US,description.de_DE,description.en_US,is_searchable.de_DE,is_searchable.en_US,bundled,is_quantity_splittable,attribute_key_1,value_1,attribute_key_1.de_DE,value_1.de_DE,attribute_key_1.en_US,value_1.en_US
M21903,,421768,"MAUL Kugelschreiberständer 4393090 10,6x13,8x11,2cm Kunststoff schwarz","MAUL Kugelschreiberständer 4393090 10,6x13,8x11,2cm Kunststoff schwarz","Modernes Design. Für Schalter und Büros mit Publikumsverkehr, in Banken und Behörden. Sicherer Stand. Dokumentenechte Mine. Aufschrauben auf Tischplatten möglich.<p>* Maße: 10,8 x 4 x 11,2 cm (B x H x T) * mit Anbindung für Stift * Länge der Anbindung: 40 cm * dokumentenecht * 1 Stifthalterung * Werkstoff: Kunststoff * Material der Anbindung: Metall","Modernes Design. Für Schalter und Büros mit Publikumsverkehr, in Banken und Behörden. Sicherer Stand. Dokumentenechte Mine. Aufschrauben auf Tischplatten möglich.<p>* Maße: 10,8 x 4 x 11,2 cm (B x H x T) * mit Anbindung für Stift * Länge der Anbindung: 40 cm * dokumentenecht * 1 Stifthalterung * Werkstoff: Kunststoff * Material der Anbindung: Metall",1,1,,,,,,,,
M22230,,422524,USB-Stick clip/me CM04LY000 4GB 2.0 Sunflower Yellow,USB-Stick clip/me CM04LY000 4GB 2.0 Sunflower Yellow,"Inkl. der gesetzlichen Pauschalabgaben.<p>* Maße: 12,5 x 3,3 x 32 mm (B x H x T)  * Typbezeichnung der USB-Version: USB 2.0 * Systemanforderung: Windows® 2000, XP, Vista, 7, 8, Mac 9, Linux 2.4.0  * Kapazität des Speichers (unkomprimiert): 4 Gbyte * max. Schreibgeschwindigkeit: 4 Mbyte/s * max. Lesegeschwindigkeit: 14 Mbyte/s","Inkl. der gesetzlichen Pauschalabgaben.<p>* Maße: 12,5 x 3,3 x 32 mm (B x H x T)  * Typbezeichnung der USB-Version: USB 2.0 * Systemanforderung: Windows® 2000, XP, Vista, 7, 8, Mac 9, Linux 2.4.0  * Kapazität des Speichers (unkomprimiert): 4 Gbyte * max. Schreibgeschwindigkeit: 4 Mbyte/s * max. Lesegeschwindigkeit: 14 Mbyte/s",1,1,,,,,,,,
M22293,,423383,Soennecken Notizblock 1118 DIN A4  60g kariert 50Blatt weiß,Soennecken Notizblock 1118 DIN A4  60g kariert 50Blatt weiß,,,1,1,,,,,,,,
M22410,,422741,Soennecken Kopierpapier Star 5235 DIN A4 80g weiß 500 Bl./Pack.,Soennecken Kopierpapier Star 5235 DIN A4 80g weiß 500 Bl./Pack.,"Soennecken Star - dieses Papier hält, was der Name verspricht. Das Premiumpapier sorgt durch seine Oberfläche für exzellente Druckergebnisse mit gestochen scharfen Kontrasten. Professionelle Laufeigenschaften auf allen Bürogeräten. Die Papiere werden entsprechend den DIN Normen ISO 9001, 14001 produziert.<p>* Grammatur: 80 g/m² * elementar chlorfrei gebleicht * beidseitig bedruckbar * Laserdrucker, Inkjetdrucker, Kopierer, Faxgeräte * Farbe: hochweiß * 500 Bl./Pack.","Soennecken Star - dieses Papier hält, was der Name verspricht. Das Premiumpapier sorgt durch seine Oberfläche für exzellente Druckergebnisse mit gestochen scharfen Kontrasten. Professionelle Laufeigenschaften auf allen Bürogeräten. Die Papiere werden entsprechend den DIN Normen ISO 9001, 14001 produziert.<p>* Grammatur: 80 g/m² * elementar chlorfrei gebleicht * beidseitig bedruckbar * Laserdrucker, Inkjetdrucker, Kopierer, Faxgeräte * Farbe: hochweiß * 500 Bl./Pack.",1,1,,,,,,,,
M22432,,422780,Soennecken Kopierpapier Standard 5555 DIN A4 80g weiß 500 Bl./Pack.,Soennecken Kopierpapier Standard 5555 DIN A4 80g weiß 500 Bl./Pack.,"Soennecken Standard - die bewährte und gute Qualität für die tägliche Kommunikation. Sehr gute Laufeigenschaft auf allen modernen Bürogeräten. Die Papiere werden entsprechend den DIN Normen ISO 9001 und 14001 produziert.<p>* Grammatur: 80 g/m² * holzfrei, elementar chlorfrei gebleicht * beidseitig bedruckbar * Laserdrucker, Inkjetdrucker, Kopierer, Faxgeräte * Farbe: weiß * 500 Bl./Pack.","Soennecken Standard - die bewährte und gute Qualität für die tägliche Kommunikation. Sehr gute Laufeigenschaft auf allen modernen Bürogeräten. Die Papiere werden entsprechend den DIN Normen ISO 9001 und 14001 produziert.<p>* Grammatur: 80 g/m² * holzfrei, elementar chlorfrei gebleicht * beidseitig bedruckbar * Laserdrucker, Inkjetdrucker, Kopierer, Faxgeräte * Farbe: weiß * 500 Bl./Pack.",1,1,,,,,,,,
M22484,,422855,"Soennecken Feinmine 3016 0,5mm HB 12 St./Pack.","Soennecken Feinmine 3016 0,5mm HB 12 St./Pack.",Für alle gängigen Druckbleistifte. Besonders bruchfeste und gleitfähige Polymerminen.<p>* Bezeichnung der Härte: HB * Schreibfarbe der Mine: schwarz * 12 St./Pack.,Für alle gängigen Druckbleistifte. Besonders bruchfeste und gleitfähige Polymerminen.<p>* Bezeichnung der Härte: HB * Schreibfarbe der Mine: schwarz * 12 St./Pack.,1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M22682,,423237,Soennecken Flipchart 1134 68x105cm Dreibeinstativ grau,Soennecken Flipchart 1134 68x105cm Dreibeinstativ grau,Trocken abwaschbare Oberfläche. Mit Schnellwechselhalterung.<p>* Maße: 68 x 105 cm (B x H) * Gesamthöhe: 180 cm * höhenverstellbar * Tafel beschreibbar * Tafel magnethaftend * mit Ablageschale * Typbezeichnung der Stativform: Dreibeinstativ * Ausführung des Fußes: Dreiarmfuß * Masse: 11 kg * Farbe des Gestells: grau,Trocken abwaschbare Oberfläche. Mit Schnellwechselhalterung.<p>* Maße: 68 x 105 cm (B x H) * Gesamthöhe: 180 cm * höhenverstellbar * Tafel beschreibbar * Tafel magnethaftend * mit Ablageschale * Typbezeichnung der Stativform: Dreibeinstativ * Ausführung des Fußes: Dreiarmfuß * Masse: 11 kg * Farbe des Gestells: grau,1,1,,,,,,,,
M23432,,424372,"Schneider Druckkugelschreiber K20 ICY COLOURS 132003 M 0,6mm blau","Schneider Druckkugelschreiber K20 ICY COLOURS 132003 M 0,6mm blau","In Transparent-Farbtönen mit leicht gewölbtem Korpus.<p>* Strichstärke: 0,5 mm * Typbezeichnung der Mine: Slider 774 * Mine auswechselbar * Druckmechanik * dokumentenecht * Ausführung der Griffzone: rund * Material der Spitze: Edelstahl","In Transparent-Farbtönen mit leicht gewölbtem Korpus.<p>* Strichstärke: 0,5 mm * Typbezeichnung der Mine: Slider 774 * Mine auswechselbar * Druckmechanik * dokumentenecht * Ausführung der Griffzone: rund * Material der Spitze: Edelstahl",1,1,,,,,,,,
M23436,,424384,"Schneider Druckkugelschreiber LOOX 135503 M 0,6mm Druckmechanik bl","Schneider Druckkugelschreiber LOOX 135503 M 0,6mm Druckmechanik bl",,,1,1,,,,,,,,
M23441,,424400,"Schneider Kugelschreiber Slider 151201 XB 1,4mm Kappenmodell sw","Schneider Kugelschreiber Slider 151201 XB 1,4mm Kappenmodell sw","Kugelschreiber Slider - Der ultraschnelle Gleiter. Leichtschreiber mit innovativer ViscoGlide®-Technologie für sofortiges Anschreiben und eine intensive Schrift. Kunststoffschaft mit gummierter Soft-Grip-Zone. Trocknet auch ohne die umsteckbare Kappe nicht ein. Schreibfarbe schwarz ist wasserfest und dokumentenecht (ISO 12757-2).<p>* Strichstärke: 0,7 mm * Kappenmodell * dokumentenecht * Ausführung der Griffzone: gummiert","Kugelschreiber Slider - Der ultraschnelle Gleiter. Leichtschreiber mit innovativer ViscoGlide®-Technologie für sofortiges Anschreiben und eine intensive Schrift. Kunststoffschaft mit gummierter Soft-Grip-Zone. Trocknet auch ohne die umsteckbare Kappe nicht ein. Schreibfarbe schwarz ist wasserfest und dokumentenecht (ISO 12757-2).<p>* Strichstärke: 0,7 mm * Kappenmodell * dokumentenecht * Ausführung der Griffzone: gummiert",1,1,,,,,,,,
M23444,,424409,"Schneider Fineliner Xpress 190001 S 0,8mm schwarz","Schneider Fineliner Xpress 190001 S 0,8mm schwarz","Fineliner XPRESS. Kann aufgrund der Cap-Off-Tinte mehrere Tage offen liegen (z. B. über das Wochenende) ohne einzutrocknen. Optisch und haptisch ansprechender Fineliner zum Schreiben und Zeichnen. Für ein komfortables und ausdrucksstarkes Schreibvergnügen. Vollflächig gummierter Schaft. Kappe mit Metallclip.<p>* Strichstärke: 0,8 mm * Rundspitze * Tinte auf Wasserbasis * kann einige Tage offen liegen bleiben ohne einzutrocknen * Ausführung der Griffzone: gummiert * dokumentenecht * lichtbeständig * wasserfest * Material der Spitze: Metall","Fineliner XPRESS. Kann aufgrund der Cap-Off-Tinte mehrere Tage offen liegen (z. B. über das Wochenende) ohne einzutrocknen. Optisch und haptisch ansprechender Fineliner zum Schreiben und Zeichnen. Für ein komfortables und ausdrucksstarkes Schreibvergnügen. Vollflächig gummierter Schaft. Kappe mit Metallclip.<p>* Strichstärke: 0,8 mm * Rundspitze * Tinte auf Wasserbasis * kann einige Tage offen liegen bleiben ohne einzutrocknen * Ausführung der Griffzone: gummiert * dokumentenecht * lichtbeständig * wasserfest * Material der Spitze: Metall",1,1,,,,,,,,
M23450,,424430,"Schneider Kugelschreiber Slider Edge 152201 0,7mm Kappenmodell sw","Schneider Kugelschreiber Slider Edge 152201 0,7mm Kappenmodell sw","Kugelschreiber mit Viscoglide®-Technologie für außergewöhnlich leichtes und gleitendes Schreiben. Der großzügig gummierte Schaft im Dreikant-Profil sorgt für eine entspannte und sichere Schreibhaltung ohne die Hand zu ermüden. Die Kappe ist umsteckbar. Die verschleißfeste Edelstahlspitze garantiert, dass der große Tintenvorrat dauerhaft und sauber bis zum Schluss genutzt werden kann. Die Schrift trocknet schnell - auch auf glattem Papier - und bleibt selbst bei anschließendem Markieren mit Textmarkern wischfest.<p>* Strichstärke: 0,7 mm * Kappenmodell * dokumentenecht * Ausführung der Griffzone: gummiert, dreikant","Kugelschreiber mit Viscoglide®-Technologie für außergewöhnlich leichtes und gleitendes Schreiben. Der großzügig gummierte Schaft im Dreikant-Profil sorgt für eine entspannte und sichere Schreibhaltung ohne die Hand zu ermüden. Die Kappe ist umsteckbar. Die verschleißfeste Edelstahlspitze garantiert, dass der große Tintenvorrat dauerhaft und sauber bis zum Schluss genutzt werden kann. Die Schrift trocknet schnell - auch auf glattem Papier - und bleibt selbst bei anschließendem Markieren mit Textmarkern wischfest.<p>* Strichstärke: 0,7 mm * Kappenmodell * dokumentenecht * Ausführung der Griffzone: gummiert, dreikant",1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23451,,424431,"Schneider Kugelschreiber Slider Edge 152202 0,7mm Kappenmodell rt","Schneider Kugelschreiber Slider Edge 152202 0,7mm Kappenmodell rt","Kugelschreiber mit Viscoglide®-Technologie für außergewöhnlich leichtes und gleitendes Schreiben. Der großzügig gummierte Schaft im Dreikant-Profil sorgt für eine entspannte und sichere Schreibhaltung ohne die Hand zu ermüden. Die Kappe ist umsteckbar. Die verschleißfeste Edelstahlspitze garantiert, dass der große Tintenvorrat dauerhaft und sauber bis zum Schluss genutzt werden kann. Die Schrift trocknet schnell - auch auf glattem Papier - und bleibt selbst bei anschließendem Markieren mit Textmarkern wischfest.<p>* Strichstärke: 0,7 mm * Kappenmodell * Ausführung der Griffzone: gummiert, dreikant","Kugelschreiber mit Viscoglide®-Technologie für außergewöhnlich leichtes und gleitendes Schreiben. Der großzügig gummierte Schaft im Dreikant-Profil sorgt für eine entspannte und sichere Schreibhaltung ohne die Hand zu ermüden. Die Kappe ist umsteckbar. Die verschleißfeste Edelstahlspitze garantiert, dass der große Tintenvorrat dauerhaft und sauber bis zum Schluss genutzt werden kann. Die Schrift trocknet schnell - auch auf glattem Papier - und bleibt selbst bei anschließendem Markieren mit Textmarkern wischfest.<p>* Strichstärke: 0,7 mm * Kappenmodell * Ausführung der Griffzone: gummiert, dreikant",1,1,,,,,,,,
M23455,,424447,"Schneider Tintenroller Xtra 823 8233 0,3mm Kappenmodell blau","Schneider Tintenroller Xtra 823 8233 0,3mm Kappenmodell blau","Perfekt dosierter Tintenfluss durch Reglertechnik. Kann aufgrund der Cap-Off-Tinte mehrere Tage offen liegen (z. B. über das Wochenende), ohne einzutrocknen.<p>* Strichstärke: 0,3 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: Tinte * Mine auswechselbar * Kappenmodell * Ausführung der Griffzone: gummiert * dokumentenecht * Material der Spitze: Edelstahl","Perfekt dosierter Tintenfluss durch Reglertechnik. Kann aufgrund der Cap-Off-Tinte mehrere Tage offen liegen (z. B. über das Wochenende), ohne einzutrocknen.<p>* Strichstärke: 0,3 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: Tinte * Mine auswechselbar * Kappenmodell * Ausführung der Griffzone: gummiert * dokumentenecht * Material der Spitze: Edelstahl",1,1,,,,,,,,
M23456,,424449,"Schneider Kugelschreiber HAPTIFY 135301 M 0,5mm schwarz","Schneider Kugelschreiber HAPTIFY 135301 M 0,5mm schwarz","Für eine ideale Haltung der Hand. Sein modernes Design hebt sich vom Durchschnitt ab. Mit revolutionärer ViscoGlide®-Technology.<p>* Strichstärke: 0,5 mm * Typbezeichnung der Strichstärke: M * Schreibfarbe: schwarz * Typbezeichnung der Mine: Slider 757 * Mine auswechselbar * Druckmechanik * dokumentenecht * Ausführung der Griffzone: ergonomisch, dreikant, gummiert * Material der Spitze: Edelstahl","Für eine ideale Haltung der Hand. Sein modernes Design hebt sich vom Durchschnitt ab. Mit revolutionärer ViscoGlide®-Technology.<p>* Strichstärke: 0,5 mm * Typbezeichnung der Strichstärke: M * Schreibfarbe: schwarz * Typbezeichnung der Mine: Slider 757 * Mine auswechselbar * Druckmechanik * dokumentenecht * Ausführung der Griffzone: ergonomisch, dreikant, gummiert * Material der Spitze: Edelstahl",1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23459,,424463,Schneider Kugelschreiber Slider XB 50-151277 blau 6 St./Pack.,Schneider Kugelschreiber Slider XB 50-151277 blau 6 St./Pack.,"Kugelschreiber Slider - Der ultraschnelle Gleiter. Leichtschreiber mit innovativer ViscoGlide®-Technologie für sofortiges Anschreiben und eine intensive Schrift. Trocknet auch ohne die umsteckbare Kappe nicht ein.<p>* Strichstärke: 0,7 mm * Typbezeichnung der Mine: Standard Mine * Kappenmodell * Ausführung der Griffzone: gummiert * inkl. Schneider Durckkugelschreiber Slider * 6 St./Pack.","Kugelschreiber Slider - Der ultraschnelle Gleiter. Leichtschreiber mit innovativer ViscoGlide®-Technologie für sofortiges Anschreiben und eine intensive Schrift. Trocknet auch ohne die umsteckbare Kappe nicht ein.<p>* Strichstärke: 0,7 mm * Typbezeichnung der Mine: Standard Mine * Kappenmodell * Ausführung der Griffzone: gummiert * inkl. Schneider Durckkugelschreiber Slider * 6 St./Pack.",1,1,,,,,,,,
M23460,,424464,"Schneider Mehrfarbkugelschreiber 7115 XB 0,6mm Druckmechanik Metall","Schneider Mehrfarbkugelschreiber 7115 XB 0,6mm Druckmechanik Metall","Minentyp: Schneider-Mine 56. Anzahl der Minen: 4 Minen.<p>* Strichstärke: 0,6 mm * rot, blau, grün, schwarz * Typbezeichnung der Mine: 56 * Mine auswechselbar * Druckmechanik * dokumentenecht * Material des Schaftes: Metall * Farbe des Schaftes: silber * 4 Minen","Minentyp: Schneider-Mine 56. Anzahl der Minen: 4 Minen.<p>* Strichstärke: 0,6 mm * rot, blau, grün, schwarz * Typbezeichnung der Mine: 56 * Mine auswechselbar * Druckmechanik * dokumentenecht * Material des Schaftes: Metall * Farbe des Schaftes: silber * 4 Minen",1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23461,,424466,edding Permanentmarker No.1 4-1002 1-5mm Keilspitze nachfüllbar rt,edding Permanentmarker No.1 4-1002 1-5mm Keilspitze nachfüllbar rt,"Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1-5 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 1-5 mm * Keilspitze * Bezeichnung der Schreibflüssigkeit: permanente, geruchsarme Tinte, xylol- und toluolfrei * Spitze austauschbar * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar",1,1,,,,,,,,
M23473,,424516,"edding Permanentmarker 404 4-404001 0,75mm Rundspitze nachfüllbar sw","edding Permanentmarker 404 4-404001 0,75mm Rundspitze nachfüllbar sw","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 0,75 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: Tinte, xylol- und toluolfrei * Spitze austauschbar * dokumentenecht * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar","Zum Beschriften, Bemalen, Kennzeichnen von fast allen Materialien, wie Metall, Glas oder Kunststoff.<p>* Strichstärke: 0,75 mm * Rundspitze * Bezeichnung der Schreibflüssigkeit: Tinte, xylol- und toluolfrei * Spitze austauschbar * dokumentenecht * lichtbeständig * schnelltrocknend * wasserfest * nachfüllbar",1,1,,,,,,,,
M23486,,424549,edding Lackmarker 751 4-751053 1-2mm Rundspitze permanent gold,edding Lackmarker 751 4-751053 1-2mm Rundspitze permanent gold,"Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen. Lackartig deckend.<p>* Strichstärke: 1-2 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium","Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen. Lackartig deckend.<p>* Strichstärke: 1-2 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium",1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23487,,424550,edding Lackmarker 751 4-751054 1-2mm Rundspitze permanent silber,edding Lackmarker 751 4-751054 1-2mm Rundspitze permanent silber,"Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen. Lackartig deckend.<p>* Strichstärke: 1-2 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium","Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen. Lackartig deckend.<p>* Strichstärke: 1-2 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium",1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23488,,424551,edding Lackmarker 750 4-750053 2-4mm Rundspitze permanent gold,edding Lackmarker 750 4-750053 2-4mm Rundspitze permanent gold,"Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen.<p>* Strichstärke: 2-4 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium","Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen.<p>* Strichstärke: 2-4 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium",1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23510,,424599,Faber-Castell Farbstift Colour GRIP 112412 farbig 12 St./Pack.,Faber-Castell Farbstift Colour GRIP 112412 farbig 12 St./Pack.,Farbstifte mit patentierter Soft-Grip-Zone für guten Halt. Ergonomische Dreieckform für ermüdungsfreies Malen. Farbmine mit lichtechten Pigmenten. Auswaschbar aus den meisten Textilien.SV-Verleimung. Öko-Wasserlack. Farbmine mit lichtechten Pigmenten. Auswaschbar aus den meisten Textilien. Holz aus zertifizierter nachhaltiger Forstwirtschaft (EcoPencil). Bruchsicher durch Spezialverleimung. Umweltfreundlicher Wasserlack.<p>* Stärke der Mine: 3 mm * farbig sortiert * wasservermalbar * dreikant * 12 St./Pack.,Farbstifte mit patentierter Soft-Grip-Zone für guten Halt. Ergonomische Dreieckform für ermüdungsfreies Malen. Farbmine mit lichtechten Pigmenten. Auswaschbar aus den meisten Textilien.SV-Verleimung. Öko-Wasserlack. Farbmine mit lichtechten Pigmenten. Auswaschbar aus den meisten Textilien. Holz aus zertifizierter nachhaltiger Forstwirtschaft (EcoPencil). Bruchsicher durch Spezialverleimung. Umweltfreundlicher Wasserlack.<p>* Stärke der Mine: 3 mm * farbig sortiert * wasservermalbar * dreikant * 12 St./Pack.,1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
